id,project_a,project_b,weight_a,weight_b,stars_a,forks_a,open_issues_a,open_pulls_a,stars_b,forks_b,open_issues_b,open_pulls_b
1479,https://github.com/mafintosh/pump,https://github.com/heim-rs/darwin-libproc,0.99957426787,0.00042573213,908.0,59.0,17.0,5.0,7.0,22.0,6.0,4.0
1480,https://github.com/mafintosh/pump,https://github.com/immerjs/immer,0.9957361845,0.0042638155,908.0,59.0,17.0,5.0,27910.0,852.0,30.0,20.0
1482,https://github.com/mafintosh/pump,https://github.com/lukeed/polka,0.83783259815,0.16216740185,908.0,59.0,17.0,5.0,5435.0,173.0,27.0,4.0
1483,https://github.com/mafintosh/pump,https://github.com/gregberge/svgr,0.9234262111,0.0765737889,908.0,59.0,17.0,5.0,10612.0,424.0,30.0,13.0
1484,https://github.com/mafintosh/pump,https://github.com/chzyer/readline,0.99929679377,0.00070320623,908.0,59.0,17.0,5.0,2105.0,281.0,30.0,30.0
1485,https://github.com/mafintosh/pump,https://github.com/ajv-validator/ajv,0.93573097827,0.06426902173,908.0,59.0,17.0,5.0,13951.0,886.0,30.0,30.0
1486,https://github.com/mafintosh/pump,https://github.com/browserslist/browserslist,0.9881383512,0.0118616488,908.0,59.0,17.0,5.0,13094.0,721.0,30.0,6.0
1487,https://github.com/mafintosh/pump,https://github.com/floating-ui/floating-ui,0.9875981978,0.0124018022,908.0,59.0,17.0,5.0,30394.0,1625.0,29.0,7.0
1490,https://github.com/prettier/prettier,https://github.com/dcodeio/long.js,0.31158803208,0.68841196792,49713.0,4417.0,30.0,30.0,891.0,205.0,29.0,11.0
1492,https://github.com/prettier/prettier,https://github.com/pnpm/cmd-shim,0.65412150936,0.34587849064,49713.0,4417.0,30.0,30.0,14.0,11.0,7.0,2.0
1493,https://github.com/prettier/prettier,https://github.com/go-task/slim-sprig,0.97379153815,0.02620846185,49713.0,4417.0,30.0,30.0,63.0,15.0,9.0,2.0
1494,https://github.com/prettier/prettier,https://github.com/mafintosh/pump,0.21433108551,0.78566891449,49713.0,4417.0,30.0,30.0,908.0,59.0,17.0,5.0
1495,https://github.com/prettier/prettier,https://github.com/mochajs/mocha,0.53484481939,0.46515518061,49713.0,4417.0,30.0,30.0,22659.0,3015.0,30.0,18.0
1496,https://github.com/prettier/prettier,https://github.com/eslint/eslint,0.1604992537,0.8395007463,49713.0,4417.0,30.0,30.0,25375.0,4602.0,30.0,14.0
1497,https://github.com/prettier/prettier,https://github.com/level/levelup,0.991985218,0.008014782,49713.0,4417.0,30.0,30.0,4085.0,267.0,0.0,0.0
1498,https://github.com/prettier/prettier,https://github.com/mikemcl/bignumber.js,0.98896219574,0.01103780426,49713.0,4417.0,30.0,30.0,6740.0,744.0,25.0,6.0
1499,https://github.com/prettier/prettier,https://github.com/gulpjs/gulp,0.66246483933,0.33753516067,49713.0,4417.0,30.0,30.0,33044.0,4225.0,30.0,4.0
1501,https://github.com/prettier/prettier,https://github.com/facebook/react,0.88369977135,0.11630022865,49713.0,4417.0,30.0,30.0,230898.0,47265.0,30.0,30.0
1503,https://github.com/prettier/prettier,https://github.com/heim-rs/darwin-libproc,0.99820419269,0.00179580731,49713.0,4417.0,30.0,30.0,7.0,22.0,6.0,4.0
1505,https://github.com/prettier/prettier,https://github.com/jedisct1/go-minisign,0.86538995395,0.13461004605,49713.0,4417.0,30.0,30.0,113.0,13.0,1.0,1.0
1506,https://github.com/prettier/prettier,https://github.com/lukeed/polka,0.73551384124,0.26448615876,49713.0,4417.0,30.0,30.0,5435.0,173.0,27.0,4.0
1507,https://github.com/prettier/prettier,https://github.com/gregberge/svgr,0.82355301724,0.17644698276,49713.0,4417.0,30.0,30.0,10612.0,424.0,30.0,13.0
1509,https://github.com/prettier/prettier,https://github.com/pion/webrtc,0.87986414075,0.12013585925,49713.0,4417.0,30.0,30.0,14077.0,1668.0,30.0,10.0
1510,https://github.com/prettier/prettier,https://github.com/chzyer/readline,0.99850849016,0.00149150984,49713.0,4417.0,30.0,30.0,2105.0,281.0,30.0,30.0
1511,https://github.com/prettier/prettier,https://github.com/postcss/postcss,0.83576535768,0.16423464232,49713.0,4417.0,30.0,30.0,28602.0,1565.0,25.0,1.0
1513,https://github.com/prettier/prettier,https://github.com/mozilla/source-map,0.92103855915,0.07896144085,49713.0,4417.0,30.0,30.0,3578.0,361.0,30.0,22.0
1514,https://github.com/prettier/prettier,https://github.com/browserslist/browserslist,0.89775461621,0.10224538379,49713.0,4417.0,30.0,30.0,13094.0,721.0,30.0,6.0
1516,https://github.com/prettier/prettier,https://github.com/node-fetch/node-fetch,0.96532736909,0.03467263091,49713.0,4417.0,30.0,30.0,8814.0,1032.0,30.0,30.0
1517,https://github.com/prettier/prettier,https://github.com/mattn/go-isatty,0.93569354164,0.06430645836,49713.0,4417.0,30.0,30.0,841.0,108.0,14.0,4.0
1519,https://github.com/prettier/prettier,https://github.com/clap-rs/clap,0.93412678568,0.06587321432,49713.0,4417.0,30.0,30.0,14537.0,1062.0,30.0,24.0
1520,https://github.com/prettier/prettier,https://github.com/fb55/entities,0.4232673267,0.5767326733,49713.0,4417.0,30.0,30.0,329.0,63.0,2.0,1.0
1521,https://github.com/prettier/prettier,https://github.com/ljharb/qs,0.87064130233,0.12935869767,49713.0,4417.0,30.0,30.0,8601.0,732.0,30.0,12.0
1522,https://github.com/prettier/prettier,https://github.com/epoberezkin/fast-deep-equal,0.71380913535,0.28619086465,49713.0,4417.0,30.0,30.0,1927.0,105.0,30.0,14.0
1523,https://github.com/prettier/prettier,https://github.com/axios/axios,0.7833806588,0.2166193412,49713.0,4417.0,30.0,30.0,106065.0,10988.0,30.0,30.0
1524,https://github.com/prettier/prettier,https://github.com/numpy/numpy,0.50445346888,0.49554653112,49713.0,4417.0,30.0,30.0,28440.0,10254.0,30.0,30.0
1525,https://github.com/prettier/prettier,https://github.com/colorjs/color-name,0.9909056461,0.0090943539,49713.0,4417.0,30.0,30.0,119.0,30.0,0.0,0.0
1527,https://github.com/prettier/prettier,https://github.com/import-js/eslint-plugin-import,0.94467622941,0.05532377059,49713.0,4417.0,30.0,30.0,5606.0,1572.0,30.0,30.0
1528,https://github.com/prettier/prettier,https://github.com/mysticatea/abort-controller,0.3009925905,0.6990074095,49713.0,4417.0,30.0,30.0,303.0,36.0,23.0,6.0
1529,https://github.com/prettier/prettier,https://github.com/coinbase/coinbase-wallet-sdk,0.0233633197,0.9766366803,49713.0,4417.0,30.0,30.0,1525.0,595.0,6.0,4.0
1530,https://github.com/prettier/prettier,https://github.com/getsentry/sentry-javascript,0.17687445715,0.82312554285,49713.0,4417.0,30.0,30.0,8053.0,1599.0,30.0,30.0
1531,https://github.com/prettier/prettier,https://github.com/humanwhocodes/object-schema,0.81535424835,0.18464575165,49713.0,4417.0,30.0,30.0,32.0,7.0,1.0,1.0
1532,https://github.com/prettier/prettier,https://github.com/boa-dev/boa,0.86614913141,0.13385086859,49713.0,4417.0,30.0,30.0,5349.0,407.0,30.0,24.0
1534,https://github.com/prettier/prettier,https://github.com/inikulin/parse5,0.99799668065,0.00200331935,49713.0,4417.0,30.0,30.0,3696.0,237.0,30.0,6.0
1535,https://github.com/prettier/prettier,https://github.com/ethers-io/ethers.js,0.9756417665,0.0243582335,49713.0,4417.0,30.0,30.0,8049.0,1891.0,30.0,30.0
1536,https://github.com/prettier/prettier,https://github.com/nodeca/js-yaml,0.96327244011,0.03672755989,49713.0,4417.0,30.0,30.0,6335.0,776.0,30.0,14.0
1538,https://github.com/prettier/prettier,https://github.com/mmcloughlin/addchain,0.5038205815,0.4961794185,49713.0,4417.0,30.0,30.0,188.0,14.0,30.0,1.0
1541,https://github.com/prettier/prettier,https://github.com/biomejs/biome,0.70061835444,0.29938164556,49713.0,4417.0,30.0,30.0,16166.0,506.0,30.0,30.0
1542,https://github.com/prettier/prettier,https://github.com/fastify/fastify,0.9370702393,0.0629297607,49713.0,4417.0,30.0,30.0,32708.0,2328.0,30.0,27.0
1543,https://github.com/prettier/prettier,https://github.com/alexeyraspopov/picocolors,0.9993455497,0.0006544503,49713.0,4417.0,30.0,30.0,1415.0,45.0,10.0,4.0
1545,https://github.com/typescript-eslint/typescript-eslint,https://github.com/gulpjs/gulp,0.45681267498,0.54318732502,15407.0,2751.0,30.0,30.0,33044.0,4225.0,30.0,4.0
1548,https://github.com/typescript-eslint/typescript-eslint,https://github.com/cssnano/cssnano,0.91909942402,0.08090057598,15407.0,2751.0,30.0,30.0,4815.0,319.0,30.0,6.0
1549,https://github.com/typescript-eslint/typescript-eslint,https://github.com/level/levelup,0.93513558868,0.06486441132,15407.0,2751.0,30.0,30.0,4085.0,267.0,0.0,0.0
1550,https://github.com/typescript-eslint/typescript-eslint,https://github.com/salesforce/tough-cookie,0.19335014656,0.80664985344,15407.0,2751.0,30.0,30.0,973.0,221.0,16.0,3.0
1551,https://github.com/typescript-eslint/typescript-eslint,https://github.com/swc-project/swc,0.58633760998,0.41366239002,15407.0,2751.0,30.0,30.0,31428.0,1242.0,30.0,30.0
1552,https://github.com/typescript-eslint/typescript-eslint,https://github.com/emotion-js/emotion,0.54746710849,0.45253289151,15407.0,2751.0,30.0,30.0,17575.0,1113.0,30.0,30.0
1553,https://github.com/typescript-eslint/typescript-eslint,https://github.com/mikemcl/bignumber.js,0.94072342101,0.05927657899,15407.0,2751.0,30.0,30.0,6740.0,744.0,25.0,6.0
1554,https://github.com/typescript-eslint/typescript-eslint,https://github.com/go-task/slim-sprig,0.90592444964,0.09407555036,15407.0,2751.0,30.0,30.0,63.0,15.0,9.0,2.0
1556,https://github.com/typescript-eslint/typescript-eslint,https://github.com/debug-js/debug,0.80126454597,0.19873545403,15407.0,2751.0,30.0,30.0,11186.0,943.0,30.0,20.0
1559,https://github.com/typescript-eslint/typescript-eslint,https://github.com/heim-rs/darwin-libproc,0.97788816419,0.02211183581,15407.0,2751.0,30.0,30.0,7.0,22.0,6.0,4.0
1560,https://github.com/typescript-eslint/typescript-eslint,https://github.com/immerjs/immer,0.90289203607,0.09710796393,15407.0,2751.0,30.0,30.0,27910.0,852.0,30.0,20.0
1561,https://github.com/typescript-eslint/typescript-eslint,https://github.com/electron/electron,0.5969142751,0.4030857249,15407.0,2751.0,30.0,30.0,114977.0,15674.0,30.0,30.0
1562,https://github.com/typescript-eslint/typescript-eslint,https://github.com/prettier/prettier,0.28992740453,0.71007259547,15407.0,2751.0,30.0,30.0,49713.0,4417.0,30.0,30.0
1563,https://github.com/typescript-eslint/typescript-eslint,https://github.com/jedisct1/go-minisign,0.67852099087,0.32147900913,15407.0,2751.0,30.0,30.0,113.0,13.0,1.0,1.0
1565,https://github.com/typescript-eslint/typescript-eslint,https://github.com/lukeed/polka,0.59694525202,0.40305474798,15407.0,2751.0,30.0,30.0,5435.0,173.0,27.0,4.0
1566,https://github.com/typescript-eslint/typescript-eslint,https://github.com/sindresorhus/type-fest,0.33760010503,0.66239989497,15407.0,2751.0,30.0,30.0,14615.0,568.0,30.0,11.0
1568,https://github.com/typescript-eslint/typescript-eslint,https://github.com/pnpm/cmd-shim,0.39215314534,0.60784685466,15407.0,2751.0,30.0,30.0,14.0,11.0,7.0,2.0
1569,https://github.com/typescript-eslint/typescript-eslint,https://github.com/pytest-dev/pytest,0.57251207539,0.42748792461,15407.0,2751.0,30.0,30.0,12267.0,2717.0,30.0,30.0
1571,https://github.com/typescript-eslint/typescript-eslint,https://github.com/mafintosh/pump,0.0135650002,0.9864349998,15407.0,2751.0,30.0,30.0,908.0,59.0,17.0,5.0
1572,https://github.com/typescript-eslint/typescript-eslint,https://github.com/motdotla/dotenv,0.93879832268,0.06120167732,15407.0,2751.0,30.0,30.0,19352.0,860.0,4.0,0.0
1574,https://github.com/typescript-eslint/typescript-eslint,https://github.com/chzyer/readline,0.9679821619,0.0320178381,15407.0,2751.0,30.0,30.0,2105.0,281.0,30.0,30.0
1575,https://github.com/typescript-eslint/typescript-eslint,https://github.com/postcss/postcss,0.69692082079,0.30307917921,15407.0,2751.0,30.0,30.0,28602.0,1565.0,25.0,1.0
1577,https://github.com/typescript-eslint/typescript-eslint,https://github.com/mozilla/source-map,0.6152001668,0.3847998332,15407.0,2751.0,30.0,30.0,3578.0,361.0,30.0,22.0
1580,https://github.com/typescript-eslint/typescript-eslint,https://github.com/node-fetch/node-fetch,0.93354048118,0.06645951882,15407.0,2751.0,30.0,30.0,8814.0,1032.0,30.0,30.0
1581,https://github.com/typescript-eslint/typescript-eslint,https://github.com/mattn/go-isatty,0.87682447697,0.12317552303,15407.0,2751.0,30.0,30.0,841.0,108.0,14.0,4.0
1582,https://github.com/typescript-eslint/typescript-eslint,https://github.com/marak/colors.js,0.26129703778,0.73870296222,15407.0,2751.0,30.0,30.0,5177.0,449.0,30.0,19.0
1583,https://github.com/typescript-eslint/typescript-eslint,https://github.com/clap-rs/clap,0.86084611391,0.13915388609,15407.0,2751.0,30.0,30.0,14537.0,1062.0,30.0,24.0
1585,https://github.com/typescript-eslint/typescript-eslint,https://github.com/ljharb/qs,0.85783777992,0.14216222008,15407.0,2751.0,30.0,30.0,8601.0,732.0,30.0,12.0
1586,https://github.com/typescript-eslint/typescript-eslint,https://github.com/epoberezkin/fast-deep-equal,0.53250071195,0.46749928805,15407.0,2751.0,30.0,30.0,1927.0,105.0,30.0,14.0
1587,https://github.com/typescript-eslint/typescript-eslint,https://github.com/tokio-rs/tokio,0.29362576412,0.70637423588,15407.0,2751.0,30.0,30.0,27502.0,2522.0,30.0,30.0
1588,https://github.com/typescript-eslint/typescript-eslint,https://github.com/rich-harris/magic-string,0.98094669252,0.01905330748,15407.0,2751.0,30.0,30.0,2424.0,114.0,29.0,8.0
1589,https://github.com/typescript-eslint/typescript-eslint,https://github.com/axios/axios,0.71107592782,0.28892407218,15407.0,2751.0,30.0,30.0,106065.0,10988.0,30.0,30.0
1590,https://github.com/typescript-eslint/typescript-eslint,https://github.com/numpy/numpy,0.41078814728,0.58921185272,15407.0,2751.0,30.0,30.0,28440.0,10254.0,30.0,30.0
1592,https://github.com/typescript-eslint/typescript-eslint,https://github.com/brooooooklyn/snappy,0.87195231645,0.12804768355,15407.0,2751.0,30.0,30.0,167.0,10.0,12.0,1.0
1593,https://github.com/typescript-eslint/typescript-eslint,https://github.com/import-js/eslint-plugin-import,0.91796517518,0.08203482482,15407.0,2751.0,30.0,30.0,5606.0,1572.0,30.0,30.0
1595,https://github.com/typescript-eslint/typescript-eslint,https://github.com/coinbase/coinbase-wallet-sdk,0.02171786343,0.97828213657,15407.0,2751.0,30.0,30.0,1525.0,595.0,6.0,4.0
1596,https://github.com/typescript-eslint/typescript-eslint,https://github.com/getsentry/sentry-javascript,0.07916061248,0.92083938753,15407.0,2751.0,30.0,30.0,8053.0,1599.0,30.0,30.0
1597,https://github.com/typescript-eslint/typescript-eslint,https://github.com/humanwhocodes/object-schema,0.75004471236,0.24995528764,15407.0,2751.0,30.0,30.0,32.0,7.0,1.0,1.0
1598,https://github.com/typescript-eslint/typescript-eslint,https://github.com/streetsidesoftware/cspell,0.99460357172,0.00539642828,15407.0,2751.0,30.0,30.0,1285.0,104.0,30.0,6.0
1599,https://github.com/typescript-eslint/typescript-eslint,https://github.com/boa-dev/boa,0.84856555354,0.15143444646,15407.0,2751.0,30.0,30.0,5349.0,407.0,30.0,24.0
1600,https://github.com/typescript-eslint/typescript-eslint,https://github.com/pandas-dev/pandas,0.50169128504,0.49830871496,15407.0,2751.0,30.0,30.0,44144.0,18098.0,30.0,30.0
1601,https://github.com/typescript-eslint/typescript-eslint,https://github.com/inikulin/parse5,0.99718241035,0.00281758965,15407.0,2751.0,30.0,30.0,3696.0,237.0,30.0,6.0
1602,https://github.com/typescript-eslint/typescript-eslint,https://github.com/ethers-io/ethers.js,0.9384482246,0.0615517754,15407.0,2751.0,30.0,30.0,8049.0,1891.0,30.0,30.0
1604,https://github.com/typescript-eslint/typescript-eslint,https://github.com/formatjs/formatjs,0.940923875,0.059076125,15407.0,2751.0,30.0,30.0,14363.0,1362.0,30.0,11.0
1605,https://github.com/typescript-eslint/typescript-eslint,https://github.com/mmcloughlin/addchain,0.2856632617,0.7143367383,15407.0,2751.0,30.0,30.0,188.0,14.0,30.0,1.0
1606,https://github.com/typescript-eslint/typescript-eslint,https://github.com/kaelzhang/node-ignore,0.99957929745,0.00042070255,15407.0,2751.0,30.0,30.0,448.0,46.0,6.0,1.0
1608,https://github.com/typescript-eslint/typescript-eslint,https://github.com/tklauser/go-sysconf,0.2848087743,0.7151912257,15407.0,2751.0,30.0,30.0,141.0,27.0,1.0,0.0
1609,https://github.com/typescript-eslint/typescript-eslint,https://github.com/google/flatbuffers,0.9091569767,0.0908430233,15407.0,2751.0,30.0,30.0,23549.0,3268.0,30.0,30.0
1610,https://github.com/typescript-eslint/typescript-eslint,https://github.com/qix-/color-convert,0.7746529749,0.2253470251,15407.0,2751.0,30.0,30.0,750.0,96.0,17.0,4.0
1613,https://github.com/typescript-eslint/typescript-eslint,https://github.com/servo/rust-smallvec,0.62647312457,0.37352687543,15407.0,2751.0,30.0,30.0,1379.0,146.0,30.0,1.0
1614,https://github.com/typescript-eslint/typescript-eslint,https://github.com/alexeyraspopov/picocolors,0.9994822945,0.0005177055,15407.0,2751.0,30.0,30.0,1415.0,45.0,10.0,4.0
1618,https://github.com/salesforce/tough-cookie,https://github.com/cssnano/cssnano,0.9907421789,0.0092578211,973.0,221.0,16.0,3.0,4815.0,319.0,30.0,6.0
1620,https://github.com/salesforce/tough-cookie,https://github.com/emotion-js/emotion,0.86693093967,0.13306906033,973.0,221.0,16.0,3.0,17575.0,1113.0,30.0,30.0
1622,https://github.com/salesforce/tough-cookie,https://github.com/go-task/slim-sprig,0.99115197373,0.00884802627,973.0,221.0,16.0,3.0,63.0,15.0,9.0,2.0
1623,https://github.com/salesforce/tough-cookie,https://github.com/babel/babel,0.35449744341,0.64550255659,973.0,221.0,16.0,3.0,43344.0,5653.0,30.0,30.0
1624,https://github.com/salesforce/tough-cookie,https://github.com/debug-js/debug,0.96595760169,0.03404239831,973.0,221.0,16.0,3.0,11186.0,943.0,30.0,20.0
1625,https://github.com/salesforce/tough-cookie,https://github.com/eslint/eslint,0.38014104951,0.61985895049,973.0,221.0,16.0,3.0,25375.0,4602.0,30.0,14.0
1626,https://github.com/salesforce/tough-cookie,https://github.com/rollup/rollup,0.88197605501,0.11802394499,973.0,221.0,16.0,3.0,25489.0,1538.0,30.0,25.0
1627,https://github.com/salesforce/tough-cookie,https://github.com/heim-rs/darwin-libproc,0.9991305631,0.0008694369,973.0,221.0,16.0,3.0,7.0,22.0,6.0,4.0
1628,https://github.com/salesforce/tough-cookie,https://github.com/immerjs/immer,0.99416234185,0.00583765815,973.0,221.0,16.0,3.0,27910.0,852.0,30.0,20.0
1629,https://github.com/salesforce/tough-cookie,https://github.com/electron/electron,0.84877206535,0.15122793465,973.0,221.0,16.0,3.0,114977.0,15674.0,30.0,30.0
1630,https://github.com/salesforce/tough-cookie,https://github.com/prettier/prettier,0.72686550594,0.27313449406,973.0,221.0,16.0,3.0,49713.0,4417.0,30.0,30.0
1631,https://github.com/salesforce/tough-cookie,https://github.com/jedisct1/go-minisign,0.93863767385,0.06136232615,973.0,221.0,16.0,3.0,113.0,13.0,1.0,1.0
1632,https://github.com/salesforce/tough-cookie,https://github.com/dcodeio/long.js,0.53665785107,0.46334214893,973.0,221.0,16.0,3.0,891.0,205.0,29.0,11.0
1634,https://github.com/salesforce/tough-cookie,https://github.com/redux-saga/redux-saga,0.87365608739,0.12634391261,973.0,221.0,16.0,3.0,22535.0,1974.0,30.0,9.0
1635,https://github.com/salesforce/tough-cookie,https://github.com/pnpm/cmd-shim,0.81240190432,0.18759809568,973.0,221.0,16.0,3.0,14.0,11.0,7.0,2.0
1636,https://github.com/salesforce/tough-cookie,https://github.com/pytest-dev/pytest,0.81254087783,0.18745912217,973.0,221.0,16.0,3.0,12267.0,2717.0,30.0,30.0
1637,https://github.com/salesforce/tough-cookie,https://github.com/gregberge/svgr,0.9220874797,0.0779125203,973.0,221.0,16.0,3.0,10612.0,424.0,30.0,13.0
1639,https://github.com/salesforce/tough-cookie,https://github.com/chzyer/readline,0.99974654642,0.00025345358,973.0,221.0,16.0,3.0,2105.0,281.0,30.0,30.0
1640,https://github.com/salesforce/tough-cookie,https://github.com/motdotla/dotenv,0.99743143217,0.00256856783,973.0,221.0,16.0,3.0,19352.0,860.0,4.0,0.0
1641,https://github.com/salesforce/tough-cookie,https://github.com/mozilla/source-map,0.9759556792,0.0240443208,973.0,221.0,16.0,3.0,3578.0,361.0,30.0,22.0
1643,https://github.com/salesforce/tough-cookie,https://github.com/floating-ui/floating-ui,0.90504478453,0.09495521547,973.0,221.0,16.0,3.0,30394.0,1625.0,29.0,7.0
1644,https://github.com/salesforce/tough-cookie,https://github.com/postcss/postcss,0.85394651486,0.14605348514,973.0,221.0,16.0,3.0,28602.0,1565.0,25.0,1.0
1646,https://github.com/salesforce/tough-cookie,https://github.com/pion/webrtc,0.96078823289,0.03921176711,973.0,221.0,16.0,3.0,14077.0,1668.0,30.0,10.0
1647,https://github.com/salesforce/tough-cookie,https://github.com/node-fetch/node-fetch,0.98781300387,0.01218699613,973.0,221.0,16.0,3.0,8814.0,1032.0,30.0,30.0
1648,https://github.com/salesforce/tough-cookie,https://github.com/fb55/entities,0.946578887,0.053421113,973.0,221.0,16.0,3.0,329.0,63.0,2.0,1.0
1649,https://github.com/salesforce/tough-cookie,https://github.com/ljharb/qs,0.96766034777,0.03233965223,973.0,221.0,16.0,3.0,8601.0,732.0,30.0,12.0
1650,https://github.com/salesforce/tough-cookie,https://github.com/clap-rs/clap,0.96192646837,0.03807353163,973.0,221.0,16.0,3.0,14537.0,1062.0,30.0,24.0
1651,https://github.com/salesforce/tough-cookie,https://github.com/epoberezkin/fast-deep-equal,0.9726985277,0.0273014723,973.0,221.0,16.0,3.0,1927.0,105.0,30.0,14.0
1653,https://github.com/salesforce/tough-cookie,https://github.com/brooooooklyn/snappy,0.9997500625,0.0002499375,973.0,221.0,16.0,3.0,167.0,10.0,12.0,1.0
1655,https://github.com/salesforce/tough-cookie,https://github.com/mattn/go-isatty,0.98954008003,0.01045991997,973.0,221.0,16.0,3.0,841.0,108.0,14.0,4.0
1659,https://github.com/salesforce/tough-cookie,https://github.com/humanwhocodes/object-schema,0.89757003908,0.10242996092,973.0,221.0,16.0,3.0,32.0,7.0,1.0,1.0
1660,https://github.com/salesforce/tough-cookie,https://github.com/numpy/numpy,0.50257099804,0.49742900196,973.0,221.0,16.0,3.0,28440.0,10254.0,30.0,30.0
1662,https://github.com/salesforce/tough-cookie,https://github.com/inikulin/parse5,0.9988366368,0.0011633632,973.0,221.0,16.0,3.0,3696.0,237.0,30.0,6.0
1664,https://github.com/salesforce/tough-cookie,https://github.com/nodeca/js-yaml,0.99123652683,0.00876347317,973.0,221.0,16.0,3.0,6335.0,776.0,30.0,14.0
1665,https://github.com/salesforce/tough-cookie,https://github.com/ethers-io/ethers.js,0.99165114455,0.00834885545,973.0,221.0,16.0,3.0,8049.0,1891.0,30.0,30.0
1667,https://github.com/salesforce/tough-cookie,https://github.com/formatjs/formatjs,0.9900990099,0.0099009901,973.0,221.0,16.0,3.0,14363.0,1362.0,30.0,11.0
1669,https://github.com/salesforce/tough-cookie,https://github.com/kaelzhang/node-ignore,0.99990001,9.999e-05,973.0,221.0,16.0,3.0,448.0,46.0,6.0,1.0
1670,https://github.com/salesforce/tough-cookie,https://github.com/reactivex/rxjs,0.9975062344,0.0024937656,973.0,221.0,16.0,3.0,30901.0,3005.0,30.0,30.0
1673,https://github.com/salesforce/tough-cookie,https://github.com/fastify/fastify,0.9956192752,0.0043807248,973.0,221.0,16.0,3.0,32708.0,2328.0,30.0,27.0
1674,https://github.com/salesforce/tough-cookie,https://github.com/biomejs/biome,0.6529972574,0.3470027426,973.0,221.0,16.0,3.0,16166.0,506.0,30.0,30.0
1675,https://github.com/pytest-dev/pytest,https://github.com/mochajs/mocha,0.3029668031,0.6970331969,12267.0,2717.0,30.0,30.0,22659.0,3015.0,30.0,18.0
1676,https://github.com/pytest-dev/pytest,https://github.com/gulpjs/gulp,0.41238869711,0.58761130289,12267.0,2717.0,30.0,30.0,33044.0,4225.0,30.0,4.0
1677,https://github.com/pytest-dev/pytest,https://github.com/facebook/react,0.82746783351,0.17253216649,12267.0,2717.0,30.0,30.0,230898.0,47265.0,30.0,30.0
1678,https://github.com/pytest-dev/pytest,https://github.com/cssnano/cssnano,0.90772014273,0.09227985727,12267.0,2717.0,30.0,30.0,4815.0,319.0,30.0,6.0
1679,https://github.com/pytest-dev/pytest,https://github.com/level/levelup,0.95853785196,0.04146214804,12267.0,2717.0,30.0,30.0,4085.0,267.0,0.0,0.0
1680,https://github.com/pytest-dev/pytest,https://github.com/emotion-js/emotion,0.49278830494,0.50721169506,12267.0,2717.0,30.0,30.0,17575.0,1113.0,30.0,30.0
1681,https://github.com/pytest-dev/pytest,https://github.com/mikemcl/bignumber.js,0.96850621853,0.03149378147,12267.0,2717.0,30.0,30.0,6740.0,744.0,25.0,6.0
1682,https://github.com/pytest-dev/pytest,https://github.com/go-task/slim-sprig,0.87957147431,0.12042852569,12267.0,2717.0,30.0,30.0,63.0,15.0,9.0,2.0
1683,https://github.com/pytest-dev/pytest,https://github.com/babel/babel,0.07329865296,0.92670134704,12267.0,2717.0,30.0,30.0,43344.0,5653.0,30.0,30.0
1684,https://github.com/pytest-dev/pytest,https://github.com/debug-js/debug,0.76596824754,0.23403175246,12267.0,2717.0,30.0,30.0,11186.0,943.0,30.0,20.0
1685,https://github.com/pytest-dev/pytest,https://github.com/eslint/eslint,0.08102865576,0.91897134424,12267.0,2717.0,30.0,30.0,25375.0,4602.0,30.0,14.0
1686,https://github.com/pytest-dev/pytest,https://github.com/heim-rs/darwin-libproc,0.99016724623,0.00983275377,12267.0,2717.0,30.0,30.0,7.0,22.0,6.0,4.0
1687,https://github.com/pytest-dev/pytest,https://github.com/immerjs/immer,0.89122427284,0.10877572716,12267.0,2717.0,30.0,30.0,27910.0,852.0,30.0,20.0
1688,https://github.com/pytest-dev/pytest,https://github.com/electron/electron,0.5503375987,0.4496624013,12267.0,2717.0,30.0,30.0,114977.0,15674.0,30.0,30.0
1689,https://github.com/pytest-dev/pytest,https://github.com/prettier/prettier,0.27532130052,0.72467869948,12267.0,2717.0,30.0,30.0,49713.0,4417.0,30.0,30.0
1691,https://github.com/pytest-dev/pytest,https://github.com/dcodeio/long.js,0.19986946831,0.80013053169,12267.0,2717.0,30.0,30.0,891.0,205.0,29.0,11.0
1693,https://github.com/pytest-dev/pytest,https://github.com/pnpm/cmd-shim,0.36625242349,0.63374757651,12267.0,2717.0,30.0,30.0,14.0,11.0,7.0,2.0
1694,https://github.com/pytest-dev/pytest,https://github.com/gregberge/svgr,0.86937187274,0.13062812726,12267.0,2717.0,30.0,30.0,10612.0,424.0,30.0,13.0
1695,https://github.com/pytest-dev/pytest,https://github.com/mafintosh/pump,0.18632547876,0.81367452124,12267.0,2717.0,30.0,30.0,908.0,59.0,17.0,5.0
1696,https://github.com/pytest-dev/pytest,https://github.com/motdotla/dotenv,0.96199552834,0.03800447166,12267.0,2717.0,30.0,30.0,19352.0,860.0,4.0,0.0
1697,https://github.com/pytest-dev/pytest,https://github.com/pion/webrtc,0.66666779153,0.33333220847,12267.0,2717.0,30.0,30.0,14077.0,1668.0,30.0,10.0
1698,https://github.com/pytest-dev/pytest,https://github.com/chzyer/readline,0.99067954237,0.00932045763,12267.0,2717.0,30.0,30.0,2105.0,281.0,30.0,30.0
